Dictionary,Ruleset,K
all_dict/tr_rus_adj_it,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/year_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/1-0_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_dd_Word.rule,6.825499177070061e-14
all_dict/tr_rus_adj_male,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/day_Word_year.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/dd_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/ddd_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/dddd_Word.rule,2.115904744891719e-14
all_dict/tr_rus_adj_male,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_day_mon.rule,1.0148224196123353e-12
all_dict/tr_rus_adj_male,../../rules/cap/Word_day_mon_dd.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_dd.rule,1.4811333214242033e-11
all_dict/tr_rus_adj_male,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_dd_age.rule,1.890888958795102e-13
all_dict/tr_rus_adj_male,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_ddd.rule,1.4811333214242033e-12
all_dict/tr_rus_adj_male,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_dddd.rule,1.692723795913375e-13
all_dict/tr_rus_adj_male,../../rules/cap/Word_mon_dd.rule,1.6276190345320914e-13
all_dict/tr_rus_adj_male,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_pd.rule,9.33487387452229e-12
all_dict/tr_rus_adj_male,../../rules/cap/Word_sc_dd.rule,3.526507908152865e-13
all_dict/tr_rus_adj_male,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_year.rule,4.882857103596274e-12
all_dict/tr_rus_adj_male,../../rules/cap/Word_year_mon.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_adj_male,../../rules/cap/year_Word.rule,1.6276190345320914e-12
all_dict/tr_rus_adj_male,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/1-0_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_dd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/day_Word_year.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/dd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/ddd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/dddd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_day_mon.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_day_mon_dd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dd.rule,2.01782099102497e-12
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dd_age.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_ddd.rule,2.0178209910249702e-13
all_dict/tr_rus_adj_mul,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_dddd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_pd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_year.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_year_mon.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/year_Word.rule,0.0
all_dict/tr_rus_adj_mul,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/1-0_Word.rule,2.451460853248473e-10
all_dict/tr_rus_noun_fem,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/d_Word.rule,2.451460853248473e-11
all_dict/tr_rus_noun_fem,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/day_dd_Word.rule,3.084095912151305e-12
all_dict/tr_rus_noun_fem,../../rules/cap/day_mon_dd_Word.rule,1.7450986251358093e-13
all_dict/tr_rus_noun_fem,../../rules/cap/day_Word.rule,1.5815876472570792e-11
all_dict/tr_rus_noun_fem,../../rules/cap/day_Word_dd.rule,1.6606670296199333e-12
all_dict/tr_rus_noun_fem,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/day_Word_year.rule,4.7693790919230995e-14
all_dict/tr_rus_noun_fem,../../rules/cap/dd_Word.rule,7.35438255974542e-12
all_dict/tr_rus_noun_fem,../../rules/cap/ddd_Word.rule,1.4708765119490839e-12
all_dict/tr_rus_noun_fem,../../rules/cap/dddd_Word.rule,1.2502450351567211e-12
all_dict/tr_rus_noun_fem,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/Word_2sc_dd.rule,3.5020869332121043e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_day_dd_mon.rule,1.7089921571241067e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_day_mon.rule,1.328609479218597e-10
all_dict/tr_rus_noun_fem,../../rules/cap/Word_day_mon_dd.rule,6.040726010085494e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/Word_day_mon_year.rule,6.194551618423561e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dd.rule,5.736418396601427e-10
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dd_2sc.rule,3.5020869332121043e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dd_age.rule,2.409836406231743e-12
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dd_sc.rule,1.0506260799636313e-12
all_dict/tr_rus_noun_fem,../../rules/cap/Word_ddd.rule,4.682290229704583e-11
all_dict/tr_rus_noun_fem,../../rules/cap/Word_ddd_sc.rule,1.0506260799636313e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_dddd.rule,1.5542261809595317e-11
all_dict/tr_rus_noun_fem,../../rules/cap/Word_mon_dd.rule,1.4331617295914151e-11
all_dict/tr_rus_noun_fem,../../rules/cap/Word_mon_dd_sc.rule,3.1428985298057346e-14
all_dict/tr_rus_noun_fem,../../rules/cap/Word_pd.rule,4.83081991669552e-10
all_dict/tr_rus_noun_fem,../../rules/cap/Word_sc_dd.rule,1.634307235498982e-12
all_dict/tr_rus_noun_fem,../../rules/cap/Word_sc_year.rule,5.107210110934319e-13
all_dict/tr_rus_noun_fem,../../rules/cap/Word_year.rule,6.581229521413208e-10
all_dict/tr_rus_noun_fem,../../rules/cap/Word_year_mon.rule,1.0214420221868638e-12
all_dict/tr_rus_noun_fem,../../rules/cap/Word_year_sc.rule,1.145542454789006e-13
all_dict/tr_rus_noun_fem,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_noun_fem,../../rules/cap/year_Word.rule,3.5829043239785375e-11
all_dict/tr_rus_noun_fem,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/1-0_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_dd_Word.rule,1.730539239392028e-13
all_dict/tr_rus_noun_it,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/day_Word_year.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/dd_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/ddd_Word.rule,5.364671642115287e-13
all_dict/tr_rus_noun_it,../../rules/cap/dddd_Word.rule,5.364671642115287e-14
all_dict/tr_rus_noun_it,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_day_mon.rule,7.718952003043578e-12
all_dict/tr_rus_noun_it,../../rules/cap/Word_day_mon_dd.rule,8.812843569349393e-14
all_dict/tr_rus_noun_it,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_dd.rule,6.974073134749874e-11
all_dict/tr_rus_noun_it,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_dd_age.rule,4.794165900013661e-13
all_dict/tr_rus_noun_it,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_ddd.rule,7.510540298961402e-12
all_dict/tr_rus_noun_it,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_dddd.rule,1.4484613433711275e-12
all_dict/tr_rus_noun_it,../../rules/cap/Word_mon_dd.rule,1.6506681975739344e-12
all_dict/tr_rus_noun_it,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_pd.rule,5.522456102177501e-11
all_dict/tr_rus_noun_it,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_year.rule,6.190005740902255e-11
all_dict/tr_rus_noun_it,../../rules/cap/Word_year_mon.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_noun_it,../../rules/cap/year_Word.rule,4.126670493934836e-12
all_dict/tr_rus_noun_it,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/1-0_Word.rule,2.0494593249851397e-10
all_dict/tr_rus_noun_male,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/d_Word.rule,2.2771770277612664e-11
all_dict/tr_rus_noun_male,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/day_dd_Word.rule,2.2037197042850965e-12
all_dict/tr_rus_noun_male,../../rules/cap/day_mon_dd_Word.rule,2.7432863109598e-13
all_dict/tr_rus_noun_male,../../rules/cap/day_Word.rule,2.2037197042850967e-11
all_dict/tr_rus_noun_male,../../rules/cap/day_Word_dd.rule,1.0284025286663785e-12
all_dict/tr_rus_noun_male,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/day_Word_year.rule,1.7721222005924253e-13
all_dict/tr_rus_noun_male,../../rules/cap/dd_Word.rule,1.3663062166567599e-11
all_dict/tr_rus_noun_male,../../rules/cap/ddd_Word.rule,1.821741622209013e-12
all_dict/tr_rus_noun_male,../../rules/cap/dddd_Word.rule,8.653272705492813e-13
all_dict/tr_rus_noun_male,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/Word_day_dd_mon.rule,1.8611990418972346e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_day_mon.rule,1.1303972296081107e-10
all_dict/tr_rus_noun_male,../../rules/cap/Word_day_mon_dd.rule,5.985351951185017e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_day_mon_sc.rule,9.10142696946949e-14
all_dict/tr_rus_noun_male,../../rules/cap/Word_day_mon_year.rule,4.65229715349076e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_dd.rule,6.307780366898707e-10
all_dict/tr_rus_noun_male,../../rules/cap/Word_dd_2sc.rule,6.506220079317904e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_dd_age.rule,3.052516123004379e-12
all_dict/tr_rus_noun_male,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/Word_dd_sc.rule,1.3012440158635808e-12
all_dict/tr_rus_noun_male,../../rules/cap/Word_ddd.rule,6.489954529119609e-11
all_dict/tr_rus_noun_male,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/Word_dddd.rule,1.4551161207394495e-11
all_dict/tr_rus_noun_male,../../rules/cap/Word_mon_dd.rule,1.4889234412285203e-11
all_dict/tr_rus_noun_male,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/Word_pd.rule,5.492015184600701e-10
all_dict/tr_rus_noun_male,../../rules/cap/Word_sc_dd.rule,7.590590092537555e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_sc_year.rule,1.4232356423507915e-12
all_dict/tr_rus_noun_male,../../rules/cap/Word_year.rule,6.095827735853236e-10
all_dict/tr_rus_noun_male,../../rules/cap/Word_year_mon.rule,9.488237615671943e-13
all_dict/tr_rus_noun_male,../../rules/cap/Word_year_sc.rule,2.660253537104283e-13
all_dict/tr_rus_noun_male,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_noun_male,../../rules/cap/year_Word.rule,1.9268421004133794e-11
all_dict/tr_rus_noun_male,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/1-0_Word.rule,2.0403912514048007e-11
all_dict/tr_rus_noun_mul,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/day_dd_Word.rule,6.581907262596131e-14
all_dict/tr_rus_noun_mul,../../rules/cap/day_mon_dd_Word.rule,1.1172879484201077e-14
all_dict/tr_rus_noun_mul,../../rules/cap/day_Word.rule,3.290953631298066e-12
all_dict/tr_rus_noun_mul,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/day_Word_year.rule,1.9848163924171214e-14
all_dict/tr_rus_noun_mul,../../rules/cap/dd_Word.rule,1.0201956257024003e-12
all_dict/tr_rus_noun_mul,../../rules/cap/ddd_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/dddd_Word.rule,3.060586877107201e-14
all_dict/tr_rus_noun_mul,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_day_dd_mon.rule,4.904904568390588e-15
all_dict/tr_rus_noun_mul,../../rules/cap/Word_day_mon.rule,4.403722125334102e-12
all_dict/tr_rus_noun_mul,../../rules/cap/Word_day_mon_dd.rule,1.1172879484201077e-14
all_dict/tr_rus_noun_mul,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_day_mon_year.rule,1.6454768156490328e-14
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dd.rule,9.181760631321604e-12
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dd_age.rule,1.823405944061484e-13
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_ddd.rule,1.4282738759833606e-12
all_dict/tr_rus_noun_mul,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_dddd.rule,5.407036816222722e-13
all_dict/tr_rus_noun_mul,../../rules/cap/Word_mon_dd.rule,5.493361061474463e-13
all_dict/tr_rus_noun_mul,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_pd.rule,1.6503164533421185e-11
all_dict/tr_rus_noun_mul,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/Word_year.rule,2.1188678379972933e-11
all_dict/tr_rus_noun_mul,../../rules/cap/Word_year_mon.rule,1.0627037767733337e-13
all_dict/tr_rus_noun_mul,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_noun_mul,../../rules/cap/year_Word.rule,7.847658659249234e-13
all_dict/tr_rus_noun_mul,../../rules/cap/year_Word_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/1-0_sc_Word.rule,5.657811775332377e-14
all_dict/translit_rus,../../rules/cap/1-0_Word.rule,3.086902104621345e-11
all_dict/translit_rus,../../rules/cap/d_sc_Word.rule,0.0
all_dict/translit_rus,../../rules/cap/d_Word.rule,1.9915497449169967e-12
all_dict/translit_rus,../../rules/cap/day_cc_Word.rule,0.0
all_dict/translit_rus,../../rules/cap/day_dd_Word.rule,1.726545141762719e-13
all_dict/translit_rus,../../rules/cap/day_mon_dd_Word.rule,1.4994967140843668e-14
all_dict/translit_rus,../../rules/cap/day_Word.rule,1.525784078767054e-12
all_dict/translit_rus,../../rules/cap/day_Word_dd.rule,7.950138094628334e-14
all_dict/translit_rus,../../rules/cap/day_Word_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/day_Word_year.rule,1.11395048961797e-14
all_dict/translit_rus,../../rules/cap/dd_Word.rule,6.47253667098024e-13
all_dict/translit_rus,../../rules/cap/ddd_Word.rule,8.961973852126486e-14
all_dict/translit_rus,../../rules/cap/dddd_Word.rule,6.821057876340713e-14
all_dict/translit_rus,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_d.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_year.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/translit_rus,../../rules/cap/sc_year_Word.rule,0.0
all_dict/translit_rus,../../rules/cap/Word_2sc_dd.rule,1.0669016490626768e-14
all_dict/translit_rus,../../rules/cap/Word_day_dd_mon.rule,1.1789204660828636e-14
all_dict/translit_rus,../../rules/cap/Word_day_mon.rule,7.11011914327381e-12
all_dict/translit_rus,../../rules/cap/Word_day_mon_dd.rule,4.1917749052812976e-14
all_dict/translit_rus,../../rules/cap/Word_day_mon_sc.rule,7.959831114776167e-15
all_dict/translit_rus,../../rules/cap/Word_day_mon_year.rule,6.357433661529391e-14
all_dict/translit_rus,../../rules/cap/Word_dd.rule,3.1615852200557326e-11
all_dict/translit_rus,../../rules/cap/Word_dd_2sc.rule,1.422535532083569e-14
all_dict/translit_rus,../../rules/cap/Word_dd_age.rule,1.713017541986246e-13
all_dict/translit_rus,../../rules/cap/Word_dd_age_sc.rule,3.707830177459407e-16
all_dict/translit_rus,../../rules/cap/Word_dd_sc.rule,8.179579309480522e-14
all_dict/translit_rus,../../rules/cap/Word_ddd.rule,2.9101520647599617e-12
all_dict/translit_rus,../../rules/cap/Word_ddd_sc.rule,4.267606596250707e-15
all_dict/translit_rus,../../rules/cap/Word_dddd.rule,8.942058354677315e-13
